node_id,name,x_coord,y_coord,z_coord,node_type,ctrl_type,zone
100291,,1522142.026,1002279.31,,,,185
100292,,1521312,1002320,,,,184
100293,,1522140.752,1002781.652,,,,186
100294,,1521329.365,1002798.556,,,,184
100295,,1521718.651,1002533.335,,,,185
100296,,1521723.79,1003007.038,,,,186
100297,,1517800.573,1001605.503,,,,189
100298,,1517800.573,1001068.609,,,,114
100299,,1517840.84,1002128.974,,,,189
100300,,1515129.527,1001095.454,,,,115
100301,,1517842.115,1002615.96,,,,190
100302,,1515411.396,1004061.791,,,,191
100303,,1511748,1009338,,,,199
100304,,1512441,1009338,,,,136
100305,,1511898.172,1012037.959,,,,18
100306,,1536552.948,1019620.09,,,,205
100307,,1532378.63,998466.062,,,,63
100308,,1506571.249,985429.109,,,,123
100309,,1501304.434,985487.956,,,,388
100310,,1511760.52,1006544.924,,,,206
100311,,1512079.128,1007434.35,,,,208
100312,,1511854.476,1007430.798,,,,206
100313,,1496051.375,997920.675,,,,152
100494,,1503893.706,983840.237,,,,123
100495,,1503923.13,987621.163,,,,387
100496,,1502689.243,988973.919,,,,126
100497,,1515371.363,993317.367,,,,100
100498,,1512250.002,993295.071,,,,119
100499,,1503896,989828,,,,122
100500,,1510555.549,993295.071,,,,120
100501,,1490778.98,993401.625,,,,124
100502,,1493336.673,994106.688,,,,124
100503,,1495995.451,995176.75,,,,124
100504,,1498566.361,996129.188,,,,125
100505,,1500924.227,996065,,,,125
100506,,1501298.336,996067.125,,,,125
100507,,1501300.104,993442.875,,,,122
100508,,1501275,991957,,,,125
100509,,1495995,992023,,,,125
100510,,1495965,990603,,,,124
100511,,1490760.387,990645.25,,,,124
100512,,1539378.406,969654.938,,,,91
100513,,1490688.439,985633.562,,,,127
100514,,1493786.506,986492.375,,,,127
100515,,1494239.948,986618.25,,,,127
100516,,1495940.718,987089.813,,,,127
100517,,1498523.174,987848.25,,,,126
100518,,1501274.57,988597,,,,126
100519,,1503932.752,989334.063,,,,126
100520,,1503939.667,985430.875,,,,123
100521,,1495919.926,985561.515,,,,127
100522,,1490684.058,982903.063,,,,128
100523,,1495892.66,982882.25,,,,128
100524,,1502805.035,982810.413,,,,129
100525,,1503887.206,982782.563,,,,129
100526,,1506545.683,982755.25,,,,105
100527,,1495845.565,977533.875,,,,128
100528,,1495812.71,973821.75,,,,129
100529,,1490613.911,977626.562,,,,0
100530,,1490578.909,975006.375,,,,0
100531,,1492069.268,974978,,,,128
100532,,1495822.354,974906.562,,,,129
100533,,1495798.941,972282.875,,,,129
100534,,1497106.413,974887.812,,,,129
100535,,1506440.87,974771.125,,,,105
100536,,1510397.065,974758.625,,,,105
100537,,1510406.687,972158.063,,,,386
100538,,1515053.328,972118,,,,0
100539,,1515071.39,974741.375,,,,106
100540,,1515287,978803,,,,106
100541,,1510468.019,978797.75,,,,105
100542,,1513721.501,974767.566,,,,106
100543,,1509123,982760,,,,102
100544,,1510514.03,982748,,,,393
100545,,1510501.416,983183.875,,,,102
100546,,1512944,982732,,,,106
100547,,1516762.048,982694.625,,,,106
100548,,1517899.799,982678.5,,,,106
100549,,1518531.362,982669.688,,,,107
100550,,1519095,982636,,,,107
100551,,1517767.054,985353.125,,,,393
100552,,1518322,986867,,,,103
100553,,1517103,985345,,,,393
100554,,1510527.105,985359.125,,,,393
100555,,1510502.524,987321.437,,,,123
100556,,1510509,988592,,,,387
100557,,1510549.451,989750.5,,,,387
100558,,1511699,989783,,,,101
100559,,1513854.932,990677.188,,,,101
100560,,1516748.155,990703.938,,,,103
100561,,1514587.292,993332.188,,,,100
100562,,1520567.833,992949.25,,,,100
100563,,1510581.058,994813.813,,,,120
100564,,1505973.955,996001.75,,,,120
100565,,1508745.998,995968.938,,,,120
100566,,1510588.066,995985.063,,,,120
100567,,1512193.717,997969.813,,,,116
100568,,1538929.54,1025410.799,,,,47
100569,,1518835.307,997595.562,,,,95
100570,,1520115.865,997029.938,,,,95
100571,,1525532,997016,,,,78
100572,,1521267.198,997019.188,,,,96
100573,,1522137.046,997021.125,,,,96
100574,,1523087.002,997722.938,,,,96
100575,,1523557.312,997704.5,,,,97
100576,,1524511.742,997739.875,,,,77
100577,,1523067.062,997023.125,,,,96
100578,,1523316.885,997023.063,,,,97
100579,,1523540.834,997033.688,,,,97
100580,,1524048.073,997023.938,,,,77
100581,,1524859.303,997019.75,,,,77
100582,,1525187.918,997022.312,,,,78
100583,,1525154.565,996344.625,,,,77
100584,,1525958.695,994792.688,,,,80
100585,,1523506.968,995549.813,,,,98
100586,,1523479,994212,,,,98
100587,,1521238.59,996178.5,,,,100
100588,,1521152.244,994449.438,,,,100
100589,,1520646.808,993184.062,,,,100
100590,,1522139.969,993302.188,,,,98
100591,,1522661.804,993542.438,,,,81
100592,,1523384.68,993537.938,,,,81
100593,,1523460.91,993536.25,,,,81
100594,,1524271.202,993524.375,,,,81
100595,,1524660.076,993514.312,,,,81
100596,,1526539.414,993476.563,,,,80
100597,,1527250.887,993468.813,,,,79
100598,,1527673.268,993472.25,,,,79
100599,,1530118.445,993463.187,,,,84
100600,,1530643.594,993458.75,,,,84
100601,,1531248.877,993501.375,,,,62
100602,,1532300.567,993492.875,,,,69
100603,,1527489.4,990826.938,,,,83
100604,,1523380.122,992111.875,,,,81
100605,,1522558.585,992667.375,,,,99
100606,,1519710.84,990614.938,,,,104
100607,,1521700.592,993211.25,,,,99
100608,,1522541.44,990568.375,,,,99
100609,,1523361,990511,,,,82
100610,,1523362,989600,,,,82
100611,,1522502.672,988251.813,,,,104
100612,,1523354.76,988236.25,,,,204
100613,,1524229.031,988220.375,,,,204
100614,,1527609.886,988171.938,,,,84
100615,,1530273.441,988137.188,,,,84
100616,,1527594.633,987195.438,,,,84
100617,,1527584.66,986802.375,,,,85
100618,,1527820.505,986840.875,,,,86
100619,,1527513.232,982840.5,,,,85
100620,,1527469,980041,,,,85
100621,,1522442.055,982901.875,,,,85
100622,,1522440.014,982584.812,,,,85
100623,,1522358.564,974973.5,,,,89
100624,,1522331,974656,,,,107
100625,,1527408.04,974880.812,,,,89
100626,,1527348.016,971140.812,,,,89
100627,,1525214,971057,,,,89
100628,,1522303.44,971036.563,,,,0
100629,,1521753,971005,,,,0
100630,,1527286,968968,,,,89
100631,,1527217,966688,,,,0
100632,,1532726.69,971149.063,,,,90
100633,,1539359.04,971173.813,,,,91
100634,,1532759.5,974838.563,,,,86
100635,,1538067.059,974762.125,,,,90
100636,,1538081.725,975874.188,,,,88
100637,,1538101.865,977401.563,,,,88
100638,,1538131,979607,,,,88
100639,,1538172.162,982719.938,,,,88
100640,,1532861.967,982420.313,,,,87
100641,,1532866.471,982790.875,,,,87
100642,,1532927.757,988100,,,,87
100643,,1538241.265,988032.875,,,,88
100644,,1532722.92,973002.313,,,,90
100645,,1533057.35,997143.313,,,,67
100646,,1532974,990717,,,,69
100647,,1532987.325,993421.125,,,,69
100648,,1533899.849,993406.875,,,,69
100649,,1538305.418,993363.813,,,,70
100650,,1533627.976,997303.188,,,,67
100651,,1535323.821,996602.813,,,,67
100652,,1537033.299,995883.75,,,,67
100653,,1538293.533,995415.188,,,,67
100654,,1538346.989,997638.25,,,,68
100655,,1544842.607,992605.813,,,,70
100656,,1548933.889,990838.875,,,,70
100657,,1548962.984,993154.125,,,,72
100658,,1554248.367,992964.813,,,,365
100659,,1552833.381,988378.25,,,,70
100660,,1554109.033,987478.063,,,,73
100661,,1555596.226,986482.25,,,,367
100662,,1548888,987816,,,,73
100663,,1544854.649,987925.25,,,,70
100664,,1543544.509,987950,,,,70
100665,,1543461,981291,,,,73
100666,,1543432,979510,,,,73
100667,,1543372.343,974682.813,,,,73
100668,,1543332.963,971152,,,,91
100669,,1546045.283,974645.625,,,,73
100670,,1549253,974597,,,,73
100671,,1507198.89,989537.562,,,,387
100672,,1533667,982717,,,,87
100673,,1532828,979930,,,,86
100674,,1522283,970847,,,,0
100675,,1523686,990507,,,,82
100676,,1523064,996900,,,,96
100677,,1458677,1041546,,,,259
100678,,1458658,1040691,,,,257
100679,,1459032,1042325,,,,262
100680,,1459037,1041065,,,,259
100681,,1459042,1040691,,,,257
100682,,1460471,1041555,,,,267
100683,,1460483,1040572,,,,278
100684,,1460856.805,1038453.163,,,,280
100685,,1459358,1038166,,,,281
100686,,1459856,1039950,,,,279
100687,,1458995,1039950,,,,251
100688,,1460109,1041547,,,,267
100689,,1460581,1040688,,,,278
100690,,1459393,1041540,,,,266
100691,,1459036,1041542,,,,259
100692,,1460108,1042283,,,,267
100693,,1460466,1042274,,,,267
100694,,1458555,1041546,,,,256
100695,,1459031,1042650,,,,262
100696,,1458542,1042327,,,,262
100697,,1458542,1042600,,,,262
100698,,1518359.519,998598.062,,,,114
100699,,1553625,992985,,,,72
100700,,1458398,1041546,,,,256
100701,,1493801.854,1030493.685,,,,153
100702,,1496723.622,1030466.07,,,,154
100703,,1496706.905,1027012.455,,,,154
100704,,1496806.293,1024999.32,,,,153
100705,,1457564,1042327,,,,262
100706,,1491063.7,1022966.938,,,,236
100707,,1493264.374,1021592.076,,,,153
100708,,1495561.368,1020156.182,,,,158
100709,,1496080.601,1020231.243,,,,157
100710,,1496276.066,1020242.18,,,,157
100711,,1496653.765,1021070.091,,,,156
100712,,1496624.946,1020262.202,,,,157
100713,,1496606.022,1020021.392,,,,158
100714,,1496604.728,1019689.974,,,,158
100715,,1496183.027,1019875.987,,,,158
100716,,1491045.393,1019831.95,,,,229
100717,,1491082.414,1025005.908,,,,236
100718,,1490970.369,1011286.917,,,,229
100719,,1457564,1042578,,,,262
100720,,1490939.948,1006673.156,,,,162
100721,,1496783.607,1006651.961,,,,161
100722,,1497820.736,1007104.793,,,,161
100723,,1496585.816,1014062.315,,,,160
100724,,1497425.462,1012705.777,,,,160
100725,,1499119.295,1008035.697,,,,161
100726,,1499714.168,1008276.763,,,,160
100727,,1497244.275,1019865.709,,,,156
100728,,1500895.273,1002467.752,,,,395
100729,,1500895.237,1001310.283,,,,395
100730,,1499308.245,1001320.305,,,,152
100731,,1497829.949,1002657.992,,,,152
100732,,1497804.679,1001329.223,,,,162
100733,,1496062.463,998844.25,,,,152
100734,,1490886.398,1002705.726,,,,213
100735,,1490833.448,998783.875,,,,211
100736,,1505568.278,999944.438,,,,192
100737,,1504256.639,1001201.411,,,,192
100738,,1505590.595,1001240.848,,,,151
100739,,1507063.169,1001220.577,,,,203
100740,,1508272.811,1001219.11,,,,41
100741,,1509535.195,1001186.416,,,,118
100742,,1510975.541,1001187.499,,,,142
100743,,1511049.136,1002236.353,,,,142
100744,,1508485.469,1002263.197,,,,41
100745,,1507080.192,1002218.92,,,,203
100746,,1507102.968,1003860.456,,,,150
100747,,1507089.546,1004719.485,,,,203
100748,,1511501.959,1005513.976,,,,195
100749,,1510248.951,1005947.941,,,,150
100750,,1507076.105,1007108.065,,,,203
100751,,1507150,1029906,,,,30
100752,,1493516.833,1010085.942,,,,161
100753,,1584378,1056905,,,,335
100754,,1582388,1059219,,,,331
100755,,1583892,1057970,,,,331
100756,,1583183,1056551,,,,336
100757,,1584987,1054730,,,,334
100758,,1582669.058,1057014.041,,,,336
100759,,1476483,983162,,,,210
100760,,1476483,982613,,,,0
100761,,1458623.134,1001657.3,,,,215
100762,,1459017,1001813,,,,241
100763,,1469407,982599,,,,0
100764,,1464125,982599,,,,0
100765,,1453709,1031579,,,,0
100766,,1496512.709,1006632.285,,,,161
100767,,1460108,1042582,,,,265
100768,,1460466,1042582,,,,265
100769,,1462230,1041929,,,,274
100770,,1496469.44,1002648.629,,,,162
100771,,1498795.604,1007904.727,,,,161
100772,,1496516.374,1008765.88,,,,161
100773,,1496591.155,1014489.894,,,,160
100774,,1496608.974,1015594.616,,,,379
100775,,1501883.128,1014400.804,,,,380
100776,,1498711.508,1014436.44,,,,160
100777,,1503451.12,1014382.986,,,,380
100778,,1501918.764,1015933.159,,,,380
101745,,1517801.82,1005793.006,,,,384
101746,,1512089.116,1008420.099,,,,136
101747,,1506930.871,1014192.243,,,,196
101748,,1507507.337,1014192.243,,,,145
101749,,1507197.743,1016110.442,,,,197
101750,,1504555.842,1015077.891,,,,381
101751,,1504599.475,1007983.779,,,,151
101752,,1503144.241,1008289.266,,,,151
101753,,1501812.868,1008294.384,,,,151
101754,,1501826.827,1011805.886,,,,160
101755,,1501854.834,1012638.666,,,,380
101756,,1507116.942,1011696.454,,,,380
101757,,1508383.806,1012618.969,,,,145
101758,,1507132.3,1013400.479,,,,381
101759,,1505581.981,1014421.605,,,,381
101760,,1507154.475,1014191.984,,,,196
101761,,1510326.942,1015209.817,,,,197
101762,,1508821,1016929,,,,155
101763,,1507182.906,1016925.174,,,,155
101764,,1518980.658,1002970.577,,,,134
101765,,1501926.878,1016812.37,,,,381
101766,,1516093,1004160,,,,139
101767,,1499598.691,1018318.955,,,,159
101768,,1498970.785,1018799.829,,,,156
101769,,1497279.572,1019292.351,,,,159
101770,,1497391.398,1019772.459,,,,156
101771,,1499367,1019774,,,,154
101772,,1500615.711,1019724.316,,,,155
101773,,1507195.518,1019553.415,,,,154
101774,,1507207.107,1020534.938,,,,30
101775,,1503985.231,1025627.783,,,,30
101776,,1503880.612,1026242.797,,,,30
101777,,1503236.509,1030399.761,,,,30
101778,,1518726.714,1002102.129,,,,177
101779,,1507140.697,1030354.733,,,,30
101780,,1509811.495,1030323.804,,,,30
101781,,1509747.818,1024816.096,,,,30
101782,,1509692.77,1020049.64,,,,30
101783,,1509824.635,1019373.68,,,,155
101784,,1510168.319,1018236.879,,,,155
101785,,1510240.167,1016874.435,,,,197
101786,,1514014.935,1016848.925,,,,146
101787,,1514792.533,1016844.284,,,,146
101788,,1512132.366,1012342.519,,,,18
101789,,1512137.892,1011072.391,,,,147
101790,,1512110.367,1010179.744,,,,382
101791,,1512840.869,1009722.131,,,,382
101792,,1513488.036,1009313.437,,,,382
101793,,1514058.191,1008936.046,,,,382
101794,,1512100.477,1009318.666,,,,136
101795,,1512087.348,1008158.413,,,,136
101796,,1512069.118,1006551.409,,,,194
101797,,1512069.234,1006088.564,,,,206
101798,,1514611.35,1005772.203,,,,140
101799,,1516064.8,1005767.383,,,,140
101800,,1512054.814,1005281.111,,,,195
101801,,1513156.443,1004920.821,,,,140
101802,,1514297.342,1004477.883,,,,143
101803,,1514811.142,1004286.266,,,,191
101804,,1516111.056,1003803.131,,,,144
101805,,1516525.45,1003659.121,,,,144
101806,,1516767.053,1003565.164,,,,144
101807,,1516090.918,1003179.883,,,,144
101808,,1514791.003,1003618.917,,,,191
101809,,1512055.812,1004263.126,,,,195
101810,,1512082.656,1002558.489,,,,143
101811,,1512068.374,1002194.868,,,,112
101812,,1513411.468,1002222.93,,,,143
101813,,1513827.56,1002236.353,,,,143
101814,,1514782.059,1002238.824,,,,191
101815,,1516071.997,1002210.002,,,,144
101816,,1516765.268,1002149.878,,,,113
101817,,1516729.835,1001641.57,,,,113
101818,,1516067.019,1001658.647,,,,113
101819,,1514771.886,1001738.953,,,,188
101820,,1512082.656,1001820.26,,,,112
101821,,1512073.128,1001148.382,,,,115
101822,,1512998.637,1001140.083,,,,115
101823,,1514294.683,1001124.278,,,,115
101824,,1514753.377,1001100.371,,,,115
101825,,1516062.882,1001429.834,,,,113
101826,,1516070.554,1001072.149,,,,114
101827,,1516740.54,1001071.723,,,,114
101828,,1516011.853,999937.812,,,,114
101829,,1512043.071,999956.375,,,,115
101830,,1512003.257,998700.75,,,,193
101831,,1512992.661,998662.688,,,,116
101832,,1514286.769,998654.875,,,,116
101833,,1515999.061,998605.25,,,,116
101834,,1519682.579,999694.625,,,,114
101835,,1519478.429,998561.188,,,,95
101836,,1520505.494,998551.125,,,,95
101837,,1511944.727,997772.062,,,,116
101838,,1521262.958,998519.75,,,,95
101839,,1522077.381,998442.375,,,,96
101840,,1521245,999252,,,,95
101841,,1521278.795,999778.312,,,,111
101842,,1521279.811,1000644.577,,,,111
101843,,1519694,1000492,,,,114
101844,,1522120.779,1001005.778,,,,110
101845,,1521295.371,1001062.793,,,,111
101846,,1520460.36,1001068.936,,,,111
101847,,1519705.596,1001070.843,,,,111
101848,,1518189.849,1001079.483,,,,114
101849,,1517368.831,1001072.038,,,,114
101850,,1517384.48,1001404.168,,,,189
101851,,1517380.017,1001615.626,,,,189
101852,,1518203.593,1001596.784,,,,189
101853,,1519714.131,1001577.667,,,,176
101854,,1520512.343,1001564.571,,,,175
101855,,1521304.719,1001539.352,,,,175
101856,,1521304,1001763,,,,108
101857,,1521313.561,1002034.144,,,,108
101858,,1520513.479,1002069.335,,,,108
101859,,1519713,1001842,,,,177
101860,,1519722.366,1002098.712,,,,134
101861,,1518994.851,1002104.817,,,,134
101862,,1518217.193,1002106.069,,,,189
101863,,1517390.92,1002143.548,,,,190
101864,,1518230.317,1002409.767,,,,190
101865,,1517841.973,1005179.232,,,,384
101866,,1517385.594,1002632.4,,,,190
101867,,1518223.748,1002593.613,,,,190
101868,,1518985.389,1002587.371,,,,134
101869,,1519158.068,1002587.371,,,,134
101870,,1521321.588,1002545.352,,,,184
101871,,1521332.892,1003007.299,,,,184
101872,,1519736.375,1003034.422,,,,134
101873,,1518234.703,1003032.968,,,,190
101874,,1517379.487,1003097.192,,,,144
101875,,1517377.942,1003345.808,,,,144
101876,,1517382.192,1003581.545,,,,139
101877,,1518235.981,1003566.167,,,,384
101878,,1519741.955,1003531.096,,,,183
101879,,1520489.805,1003519.789,,,,133
101880,,1521344.415,1003505.9,,,,133
101881,,1521345.6,1003889.091,,,,133
101882,,1519746.812,1003954.412,,,,183
101883,,1517411.325,1005149,,,,139
101884,,1517414.762,1005772.531,,,,139
101885,,1517411.33,1006550.744,,,,136
101886,,1517732.625,1006338.297,,,,138
101887,,1518269.855,1005824.858,,,,384
101888,,1519757.32,1004866.973,,,,183
101889,,1520432,1004483,,,,133
101890,,1521357.408,1004385.148,,,,130
101891,,1521371,1005414,,,,130
101892,,1522077.051,1005984.178,,,,131
101893,,1521376.471,1005973.317,,,,130
101894,,1520106.655,1005969.435,,,,130
101895,,1521403,1007392,,,,138
101896,,1517418.504,1007548.179,,,,137
101897,,1517436.698,1008941.602,,,,137
101898,,1519240.345,1008949.938,,,,138
101899,,1521431.273,1008993.456,,,,138
101900,,1521427.106,1010202.493,,,,385
101901,,1520769.859,1012933.237,,,,165
101902,,1519502.945,1012901.639,,,,165
101903,,1517472.757,1012878.025,,,,198
101904,,1517548.875,1016807.554,,,,165
101905,,1517557.546,1019424.003,,,,24
101906,,1520292,1019557,,,,25
101907,,1517564.023,1024728.936,,,,31
101908,,1517583.961,1027318.066,,,,31
101909,,1517544.305,1020351.857,,,,24
101910,,1517292.016,1030251.439,,,,31
101911,,1519283.438,1002102.451,,,,134
101912,,1521842.24,1026442.485,,,,32
101913,,1520491.342,1003616.397,,,,133
101914,,1526351.372,1030144.951,,,,33
101915,,1528508,1030136,,,,33
101916,,1525429,1027533,,,,33
101917,,1530272,1024915,,,,27
101918,,1528367.371,1024866.64,,,,27
101919,,1525330,1024882,,,,26
101920,,1524495.384,1024865.852,,,,33
101921,,1522947.891,1022716.327,,,,25
101922,,1522961,1022240,,,,26
101923,,1522907.056,1019600.741,,,,28
101924,,1524943,1019640,,,,26
101925,,1528237.98,1019578.121,,,,43
101926,,1528798.62,1019625.949,,,,43
101927,,1528166,1016221,,,,43
101928,,1522894,1016948,,,,28
101929,,1522831.345,1013765.698,,,,29
101930,,1522811.472,1012976.961,,,,163
101931,,1522806.413,1012584.146,,,,163
101932,,1523303.765,1012581.485,,,,17
101933,,1528119.522,1014266.129,,,,36
101934,,1529573.242,1014297.733,,,,166
101935,,1528086.894,1010461.225,,,,36
101936,,1522813.264,1011988.835,,,,17
101937,,1522818,1011377,,,,17
101938,,1522794.909,1011036.423,,,,16
101939,,1523817.216,1011037.182,,,,20
101940,,1523796.709,1009962.028,,,,19
101941,,1522780.88,1009950.849,,,,16
101942,,1522777.613,1008945.742,,,,23
101943,,1515726,1001699,,,,188
101944,,1523241.527,1008930.976,,,,22
101945,,1523767.874,1008947.436,,,,22
101946,,1524722.011,1008957.413,,,,21
101947,,1525499.773,1009039.572,,,,37
101948,,1526313.469,1008981.403,,,,37
101949,,1527417.053,1009359.197,,,,37
101950,,1528080.246,1009690.117,,,,36
101951,,1528043.404,1007723.345,,,,38
101952,,1525170,1003456,,,,35
101953,,1530859.983,1007426.845,,,,39
101954,,1531685.637,1007478.346,,,,40
101955,,1532587.157,1007640.492,,,,168
101956,,1532983.445,1007710.85,,,,46
101957,,1525011.57,1001888.864,,,,54
101958,,1532508.731,1007713.651,,,,168
101959,,1531656.418,1007582.73,,,,39
101960,,1522440.7,1003268.771,,,,132
101961,,1522370.548,1011046.904,,,,16
101962,,1529088.586,1006999.35,,,,40
101963,,1528032.227,1006805.073,,,,34
101964,,1527392.259,1006695.344,,,,34
101965,,1526594.616,1006509.324,,,,34
101966,,1525445.472,1006372.114,,,,37
101967,,1524650.676,1006343.729,,,,21
101968,,1524234.354,1006353.191,,,,21
101969,,1523751.913,1007321.591,,,,22
101970,,1523742.338,1007554.846,,,,22
101971,,1522780,1007515,,,,22
101972,,1522778,1008354,,,,23
101973,,1522768.231,1005992.221,,,,14
101974,,1523237.99,1005973.652,,,,14
101975,,1523420.635,1005974.716,,,,14
101976,,1523737.502,1005960.394,,,,14
101977,,1524231.968,1005943.955,,,,15
101978,,1525092,1005816,,,,37
101979,,1525063,1005206,,,,34
101980,,1525078.565,1004348.689,,,,34
101981,,1524183.709,1004348.689,,,,15
101982,,1523691.035,1004348.689,,,,14
101983,,1523704.49,1004933.912,,,,14
101984,,1523174.626,1004943.374,,,,14
101985,,1522741.415,1004922.61,,,,14
101986,,1522445.053,1003489.325,,,,132
101987,,1522704.195,1003486.894,,,,182
101988,,1522885.132,1003482.577,,,,182
101989,,1523142.869,1003479.082,,,,182
101990,,1523365.11,1003474.169,,,,1
101991,,1523674.775,1003460.874,,,,1
101992,,1523854.344,1003450.648,,,,2
101993,,1524163.201,1003444.907,,,,2
101994,,1524441.605,1003434.497,,,,3
101995,,1524432.957,1003196.623,,,,3
101996,,1524150.707,1003215.44,,,,2
101997,,1523666.177,1003224.848,,,,1
101998,,1523143,1003235,,,,182
101999,,1522436.948,1002987.958,,,,186
102000,,1520486.264,1002971.45,,,,184
102001,,1518979.088,1003705.824,,,,183
102002,,1531429.936,1007405.544,,,,40
102003,,1531796.781,1007224.557,,,,40
102004,,1532548.881,1007711.494,,,,168
102005,,1532534.739,1007631.557,,,,168
102006,,1522446.254,1003630.603,,,,181
102007,,1522710.109,1003767.605,,,,181
102008,,1523146.486,1003767.605,,,,181
102009,,1522882.63,1003767.605,,,,181
102010,,1511439.961,998714.438,,,,193
102011,,1523159.368,1004342.624,,,,14
102012,,1522723.496,1004342.624,,,,131
102013,,1522165.366,1003630.344,,,,181
102014,,1522165.366,1004347.939,,,,131
102015,,1522165.366,1004587.137,,,,131
102016,,1523644.509,1002001.27,,,,7
102017,,1523710.152,1001984.401,,,,8
102018,,1523643.435,1001963.7,,,,11
102019,,1523576.001,1001987.563,,,,11
102020,,1523661.742,1001966.566,,,,10
102021,,1523661.742,1001996.291,,,,7
102022,,1523624.373,1001997.141,,,,7
102023,,1523624.373,1001967.415,,,,11
102500,,1553915.323,1030299.49,,,,311
102501,,1553918.036,1030195.933,,,,313
102506,,1542399.057,1020671.9,,,,48
102507,,1542566.219,1020695.659,,,,48
102508,,1539535.775,1018256.997,,,,44
102509,,1540027.902,1018587.158,,,,44
102510,,1531751.339,998029.125,,,,61
102511,,1531788.835,998271.187,,,,67
102512,,1533336.071,1013068.649,,,,168
102513,,1533365.646,1013000.706,,,,168
102514,,1531946.771,1009546.171,,,,168
102515,,1531991.126,1010309.331,,,,168
102516,,1531911.755,1007571.348,,,,168
102517,,1531946.924,1007569.641,,,,168
102518,,1531903.311,1006706.243,,,,46
102519,,1531931.683,1006569.072,,,,46
102520,,1531765.894,999530.438,,,,58
102521,,1531820.698,1000208.487,,,,173
102522,,1531741.377,996711.375,,,,61
102523,,1531799.451,996607.188,,,,67
102524,,1531742.815,994807.375,,,,62
102525,,1531803.027,993490.25,,,,69
102526,,1531731.349,993641.688,,,,62
102527,,1531788.766,992354.875,,,,69
102528,,1531537.41,988249.188,,,,84
102529,,1531627.106,988255.312,,,,69
102530,,1528899.081,987017.25,,,,86
102531,,1528793.904,986951.313,,,,86
102532,,1526318.409,987054.625,,,,85
102533,,1526346.438,986976.875,,,,85
102534,,1522448.466,987015.062,,,,107
102535,,1522470.042,986949.438,,,,107
102536,,1518729.298,983325.438,,,,104
102537,,1519042.802,983588.813,,,,107
102538,,1517434.626,981743.625,,,,106
102539,,1517685.6,981953.063,,,,107
102540,,1515784.421,972134.25,,,,107
102541,,1515863.658,972111,,,,0
102542,,1531397.809,998387.375,,,,61
102544,,1520150,991810,,,,100
102545,,1535039.192,1008468.965,,,,45
102546,,1532656,969862,,,,90
102553,,1517565.087,1029931.229,,,,31
102554,,1533709.9,997965.125,,,,66
102555,,1507195.518,1019186.965,,,,155
102556,,1499435.169,1008163.901,,,,160
103400,,1512437.53,1030298.352,,,,31
103413,,1545490.789,1029974.104,,,,48
103415,,1555450.145,985011.5,,,,367
103422,,1543321.431,970292.438,,,,91
103500,,1581122.14,1027434.936,,,,343
103501,,1586375.996,1027430.615,,,,0
103502,,1556616.54,993021.25,,,,357
103503,,1554239.77,990397.5,,,,365
103504,,1581264.12,1040669.756,,,,342
103505,,1586542.722,1040329.725,,,,0
103506,,1581133.739,1030077.544,,,,343
103507,,1586411.267,1030064.108,,,,0
103508,,1581002.519,1018124.254,,,,349
103509,,1586273.468,1019436.487,,,,0
103510,,1580455.144,987541.313,,,,361
103511,,1585828.031,987590.188,,,,0
103512,,1581595.287,1066765.231,,,,326
103513,,1586879.987,1066714.853,,,,332
103514,,1581171.196,1035370.594,,,,341
103515,,1586477.916,1035347.955,,,,0
103516,,1581277.598,1045985.142,,,,340
103517,,1586610.988,1045609.995,,,,0
103518,,1578141.489,1003582.981,,,,358
103519,,1586047.716,1003524.307,,,,358
103520,,1581064.149,1021797.854,,,,349
103521,,1586323.9,1023370.133,,,,0
103524,,1581878.495,969670.375,,,,373
103525,,1585498.755,969005.438,,,,0
103526,,1580901.576,1008855.339,,,,351
103527,,1586138.825,1008887,,,,351
103528,,1584258.444,1057572.775,,,,335
103529,,1585920.326,1059172.881,,,,333
103530,,1583547.702,966326.875,,,,373
103531,,1580954.653,1014141.034,,,,350
103532,,1586206.247,1014168.461,,,,350
103533,,1584589.371,1057221.784,,,,335
103534,,1586751.549,1056523.442,,,,334
103535,,1580614.569,998275.562,,,,359
103536,,1586015.497,998223.813,,,,359
103537,,1581173.571,1032933.674,,,,342
103538,,1586441.864,1032971.404,,,,342
103539,,1581170.363,1032798.139,,,,343
103540,,1586449.26,1032857.575,,,,0
103541,,1582692.393,1053470.183,,,,340
103542,,1586603.333,1053632.042,,,,340
103543,,1583190.635,1053615.94,,,,340
103544,,1586605.836,1053705.265,,,,340
103545,,1555007.293,1056378.318,,,,309
103546,,1543835.726,1035216.714,,,,311
103547,,1555654.875,1029796.305,,,,313
103548,,1587256.095,1032857.467,,,,0
103549,,1545883.506,1056384.179,,,,308
103550,,1545895.992,1059033.87,,,,307
103551,,1552432.978,1056414.884,,,,309
103552,,1560000.343,1034802.007,,,,315
103553,,1565428.729,1056471.447,,,,323
103554,,1578836.409,1056545.464,,,,339
103555,,1576041.819,1056523.995,,,,339
103556,,1576060.237,1059173.923,,,,327
103557,,1539247.503,1056376.725,,,,306
103558,,1539257.579,1059086.609,,,,306
103559,,1549866.32,1056413.314,,,,308
103560,,1549929.817,1061652.277,,,,307
103561,,1570723.507,1056495.522,,,,323
